exhaustive_data,D1,D10,D2,D3,D4,D5,D6,D7,D8,D9 
0.101885,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0997923,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0997923
0.0915461,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0972692,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0977308,-999,-999,-999,-999,-999,0.0977308,-999,-999,-999,-999
0.0968461,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.116877,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.128715,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1854,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.213,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.237846,-999,0.237846,-999,-999,-999,-999,-999,-999,-999,-999
0.237754,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.237715,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.235538,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.220908,-999,0.220908,-999,-999,-999,-999,-999,-999,-999,-999
0.212023,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.165123,-999,-999,-999,-999,-999,-999,-999,-999,0.165123,-999
0.128623,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0740923,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0755385,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0781154,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0785538,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0746154,-999,0.0746154,-999,-999,-999,-999,-999,-999,-999,-999
0.0781,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0828231,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0817308,-999,-999,-999,0.0817308,-999,-999,-999,-999,-999,-999
0.138654,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.181392,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.232985,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.248908,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.267108,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.267023,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.268792,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.272646,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.271408,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.266254,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.259069,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.262962,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.265677,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.267777,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.270808,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.270546,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.227346,-999,-999,-999,-999,-999,-999,0.227346,-999,-999,-999
0.200131,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.162277,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.136208,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.103338,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.102808,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.109262,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.115769,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1241,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.124146,-999,-999,-999,-999,-999,0.124146,-999,-999,-999,-999
0.122908,-999,-999,-999,-999,-999,-999,-999,-999,0.122908,-999
0.124246,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.121762,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.120731,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.118992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.116715,-999,-999,0.116715,-999,-999,-999,-999,-999,-999,-999
0.124492,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.124492
0.127469,-999,0.127469,-999,-999,-999,-999,-999,-999,-999,-999
0.182308,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.221808,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2811,-999,-999,-999,-999,-999,0.2811,-999,-999,-999,-999
0.281723,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.287685,-999,-999,-999,-999,-999,-999,0.287685,-999,-999,-999
0.289785,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.273354,-999,-999,-999,-999,-999,-999,0.273354,-999,-999,-999
0.257069,-999,-999,-999,-999,-999,-999,-999,-999,0.257069,-999
0.210285,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.166069,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0976385,-999,-999,0.0976385,-999,-999,-999,-999,-999,-999,-999
0.0989231,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.104569,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.106046,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.107585,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.110546,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.106438,-999,-999,-999,-999,-999,-999,0.106438,-999,-999,-999
0.103015,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0988846,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0955417,-999,-999,-999,0.0955417,-999,-999,-999,-999,-999,-999
0.0898333,-999,-999,-999,0.0898333,-999,-999,-999,-999,-999,-999
0.264544,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.256817,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.258708,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.263031,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.263031
0.250423,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.232908,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.183277,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.146246,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.134685,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.162662,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.199746,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2244,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.259454,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.261492,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.250777,-999,-999,-999,-999,0.250777,-999,-999,-999,-999,-999
0.253554,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.269123,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.269369,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.266292,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.258785,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.252962,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.250454,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.219408,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2013,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.159738,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.143154,-999,-999,-999,-999,-999,-999,-999,-999,0.143154,-999
0.152962,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.167577,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.194762,-999,0.194762,-999,-999,-999,-999,-999,-999,-999,-999
0.211154,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.234708,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.231154,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.222946,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.220915,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.222215,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2277,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.236262,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.240177,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.222185,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.202331,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.156008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.130085,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0986,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0986
0.101162,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.101162
0.100746,-999,0.100746,-999,-999,-999,-999,-999,-999,-999,-999
0.108154,-999,-999,-999,0.108154,-999,-999,-999,-999,-999,-999
0.109692,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.110115,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.106831,-999,-999,-999,-999,-999,-999,-999,-999,0.106831,-999
0.106654,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.104331,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1079,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.131623,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.150015,-999,-999,-999,-999,-999,0.150015,-999,-999,-999,-999
0.197515,-999,-999,-999,0.197515,-999,-999,-999,-999,-999,-999
0.215238,-999,-999,-999,-999,-999,-999,0.215238,-999,-999,-999
0.235715,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.246338,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.246369,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.248869,-999,-999,-999,-999,-999,-999,-999,-999,0.248869,-999
0.251592,-999,-999,-999,-999,-999,0.251592,-999,-999,-999,-999
0.254585,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.214562,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.214562
0.177538,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.134192,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.122815,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.108785,-999,-999,-999,-999,0.108785,-999,-999,-999,-999,-999
0.102292,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0983154,-999,-999,-999,-999,-999,-999,-999,-999,0.0983154,-999
0.0977154,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0950308,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0968308,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0990154,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.106362,-999,-999,-999,-999,-999,0.106362,-999,-999,-999,-999
0.103154,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.103154
0.0972615,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.150615,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1829,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.215369,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2303,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.243277,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.239138,-999,-999,-999,-999,-999,-999,0.239138,-999,-999,-999
0.237885,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.242254,-999,-999,-999,-999,-999,-999,-999,0.242254,-999,-999
0.219531,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.197169,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1326,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1071,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0779,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0801692,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0774769,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0778846,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0756615,-999,-999,-999,0.0756615,-999,-999,-999,-999,-999,-999
0.0782692,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0782692
0.0914077,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.106131,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.161154,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2068,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.264823,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.266338,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.267146,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.267146
0.270446,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.268746,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.267669,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.267669
0.262008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.258862,-999,-999,-999,0.258862,-999,-999,-999,-999,-999,-999
0.2456,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.248654,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.263608,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.267608,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.267892,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.265462,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.225462,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.199908,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.199908
0.164785,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.140423,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.109085,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.110008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.115562,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.121331,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.122215,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1217,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.116131,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.114646,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.117846,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.118454,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.118454
0.115277,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.107938,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.133985,-999,0.133985,-999,-999,-999,-999,-999,-999,-999,-999
0.155438,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.213954,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.241077,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.290792,-999,-999,-999,-999,-999,-999,-999,0.290792,-999,-999
0.290008,-999,-999,-999,-999,-999,-999,0.290008,-999,-999,-999
0.292369,-999,-999,-999,-999,-999,-999,0.292369,-999,-999,-999
0.2927,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.259385,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2238,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.169746,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.143785,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.118962,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.119746,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.120962,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.126677,-999,-999,-999,-999,-999,-999,0.126677,-999,-999,-999
0.108046,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.108046
0.108738,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.102531,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.102908,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0966333,-999,-999,-999,-999,-999,-999,0.0966333,-999,-999,-999
0.0935556,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.256644,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.258983,-999,-999,-999,0.258983,-999,-999,-999,-999,-999,-999
0.259238,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.259423,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.260692,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.211369,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.173954,-999,0.173954,-999,-999,-999,-999,-999,-999,-999,-999
0.159962,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.168377,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.191538,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2214,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.254646,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.256923,-999,0.256923,-999,-999,-999,-999,-999,-999,-999,-999
0.260254,-999,-999,-999,-999,-999,-999,0.260254,-999,-999,-999
0.261777,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.264462,-999,-999,-999,-999,-999,-999,0.264462,-999,-999,-999
0.267885,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.266162,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.267054,-999,-999,-999,-999,-999,0.267054,-999,-999,-999,-999
0.260423,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.255562,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.222669,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.202292,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.174231,-999,-999,-999,-999,-999,0.174231,-999,-999,-999,-999
0.156515,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.135785,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.139977,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.180238,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.209254,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.244115,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.238846,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.231854,-999,0.231854,-999,-999,-999,-999,-999,-999,-999,-999
0.226785,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.222608,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2294,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.231669,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.235054,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2318,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.222846,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.177262,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.142669,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0943923,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0945231,-999,-999,-999,-999,-999,-999,-999,0.0945231,-999,-999
0.0961846,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.103554,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.103031,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.108223,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.111508,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.110923,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1019,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.101969,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.116631,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.128469,-999,-999,-999,-999,-999,-999,-999,0.128469,-999,-999
0.153031,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.181169,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.218769,-999,-999,-999,-999,-999,-999,-999,0.218769,-999,-999
0.226054,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.243738,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.250631,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.251038,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.251038
0.249846,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.241554,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.232762,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.188054,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.153792,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1065,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.101885,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0990769,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0951461,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0904846,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0947615,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0965461,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.101508,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.108215,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.107023,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.122177,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.145377,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.190015,-999,0.190015,-999,-999,-999,-999,-999,-999,-999,-999
0.209892,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.243446,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.247292,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.243915,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.243915
0.242,-999,-999,-999,-999,-999,-999,-999,-999,0.242,-999
0.245862,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.251808,-999,-999,0.251808,-999,-999,-999,-999,-999,-999,-999
0.200992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.161538,-999,0.161538,-999,-999,-999,-999,-999,-999,-999,-999
0.108692,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0967769,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0804846,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0800923,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0786692,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0763385,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0731923,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0763923,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1007,-999,-999,-999,-999,-999,-999,-999,0.1007,-999,-999
0.132215,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.195446,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.228215,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.264315,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.270446,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.272169,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.268946,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.260469,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.259808,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.241362,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.227823,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.232008,-999,-999,-999,-999,0.232008,-999,-999,-999,-999,-999
0.248554,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.262223,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.264369,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.264323,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.264323
0.262831,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.226346,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.201662,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.167185,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.144585,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.111092,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.112831,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.118108,-999,0.118108,-999,-999,-999,-999,-999,-999,-999,-999
0.123092,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.116777,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.113323,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.109931,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.113692,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.115792,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.111846,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.111962,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.106108,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.149231,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.171331,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.232477,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.262454,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.293323,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.294777,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.293508,-999,0.293508,-999,-999,-999,-999,-999,-999,-999,-999
0.285369,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.242546,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.211631,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.188969,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.178746,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.163092,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1656,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.150308,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.134946,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.105577,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.109238,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.102962,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.101408,-999,-999,-999,-999,-999,-999,-999,-999,0.101408,-999
0.0951667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.256567,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.257333,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.254708,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.252769,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.222269,-999,-999,-999,-999,-999,-999,-999,-999,0.222269,-999
0.200108,-999,-999,-999,-999,-999,-999,-999,-999,0.200108,-999
0.174169,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.170869,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.188338,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.208831,-999,0.208831,-999,-999,-999,-999,-999,-999,-999,-999
0.247508,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
